gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene45	DB	1	1	2	7.49743414019122e-08	1.50211553021612e-07	0.012063871361205	0.0230087999566711	1.97390817001287e-08	3.50683219189495e-08
gene46	DZ	1	1	1	3.21004814951564e-08	6.84262861607385e-08	0.0023387373144213	0.00516926216580712	1.82525398506411e-09	3.67254322950525e-09
gene47	DB	1	1	3	3.26015090479359e-08	6.94018287342968e-08	0.00248167478552665	0.00546556074048118	1.96098600647948e-09	3.93180151675084e-09
gene48	DB	1	1	2	2.52682676259441e-05	3.36910235012589e-05	1.04052696532847e-05	3.28200914655459e-05	6.06278655019586e-09	1.14744008520385e-08
gene49	DE	1	1	1	2.48012721471014e-12	1.03554372221718e-11	4.37286026461638e-06	1.45139042558782e-05	4.34491120434449e-16	1.51654841338377e-15
gene50	DB	1	1	2	0.0202763327989122	0.0205277983284355	2.21038850685913e-12	1.4247298683615e-11	1.42236912366297e-12	3.85074551245473e-12
gene51	DB	1	1	2	9.481095464281e-09	2.2094017976769e-08	0.0141574924062922	0.0265474986301793	3.18544147550921e-09	6.22156538185393e-09
gene52	DB	1	1	2	1.12862243994982e-08	2.59528011486018e-08	1.21359954188297e-24	2.47240547912353e-23	1.01861712118962e-30	6.0812962459082e-30
gene53	NS	1	1	1	4.77360719508546e-07	8.34526008756521e-07	0.0162874489964509	0.0301302739413993	1.52952322621896e-07	2.45263295445012e-07
gene54	DZ	1	1	1	0.000731762083252319	0.000806682743009308	0.00299798945470339	0.00650594618778416	3.0778936124908e-05	3.77481969951348e-05
gene55	NS	1	1	1	2.99768294742542e-07	5.41831531391851e-07	0.48526747326382	0.572853382325457	2.43561267413121e-06	3.37167354093264e-06
gene56	NS	1	1	1	1.12889253500725e-10	3.6371889972042e-10	0.0279845461660011	0.0492624086227647	8.68158304810555e-11	1.99061806778001e-10
gene57	DB	1	1	2	4.89991268248779e-06	7.26451101925544e-06	6.25240222086201e-05	0.00017653711741855	7.01761116105906e-09	1.31631627874496e-08
gene58	DB	1	1	2	1.09223741162623e-12	4.77741896829406e-12	0.325293704045949	0.415128324611286	1.05402050061888e-11	2.65245800721958e-11
gene59	DB	1	1	2	4.57211379867317e-10	1.33541111315755e-09	0.357766449209603	0.449893700240153	3.84953064134693e-09	7.4477013617353e-09
gene60	DE	1	1	1	1.11022302462516e-16	8.13350201190591e-16	0.572003042853247	0.653169498898376	2.43195374137039e-15	8.06952713851644e-15
gene61	NS	1	1	1	5.77010512736731e-06	8.45746445931449e-06	0.175681353470948	0.24554868887194	1.50046879555727e-05	1.8981262435892e-05
gene62	DZ	1	1	1	0.00126850539902912	0.00136545252855664	0.000275497292922278	0.000707675930020969	5.54498448956478e-06	7.34556647069353e-06
gene63	DB	1	1	2	2.01637743280081e-06	3.18434158928997e-06	0.669338876936397	0.738914838970567	1.95909298419926e-05	2.44771886203249e-05
gene64	DB	1	1	2	9.3217655816602e-12	3.55453406355012e-11	0.332869282044478	0.423175681353112	8.53264459526725e-11	1.95758981250754e-10
gene65	NS	1	1	1	1.0611729904797e-05	1.4935580443064e-05	0.170810795509424	0.239661237932203	2.57765022435213e-05	3.18130234415567e-05
gene66	NS	1	1	1	6.7126361990022e-06	9.73022098061561e-06	0.978086742517687	0.984362840135755	8.49165714584145e-05	0.000100019518796719
gene67	NS	1	1	1	0.000504751732675279	0.00056570662109866	0.85511747937708	0.890520077794202	0.00377581237083029	0.00393929303164349
gene68	DB	1	1	3	1.10877529380105e-10	3.57813729342814e-10	0.7396829106119	0.797187227429883	1.9867228541743e-09	3.98240612212339e-09
gene69	DB	1	1	2	2.34006500177131e-07	4.31547257127028e-07	0.911202223115626	0.931821347826885	3.48859117462069e-06	4.73671578359904e-06
gene70	DB	1	1	2	0.00312109852672637	0.003272878255841	0.034973217149186	0.0602651365739636	0.00110494655777734	0.00118572400566314
gene71	DB	1	1	2	0	0	2.09063582148972e-12	1.35080742617902e-11	0	0
gene72	NS	1	1	1	1.2199796728396e-11	4.57993307494922e-11	0.0516630753759575	0.0842248619772787	1.83364640478719e-11	4.49836591177477e-11
gene73	NS	1	1	1	5.0996779811241e-06	7.54250764448008e-06	0.374920188252612	0.467568847183137	2.7087628066471e-05	3.33797018687258e-05
gene74	DB	1	1	3	7.56222815163632e-05	9.43509438756871e-05	0.000535716050386468	0.00132136684768466	7.30094989327375e-07	1.07763098055701e-06
gene75	DB	1	2	1	0.0200902331474095	0.0203471154803489	0.695927312845961	0.760793026575761	0.0736821133528358	0.0741455228707782
gene76	NS	1	1	1	0.00110275437494523	0.00119120105314094	0.0343834694100983	0.0593896289810788	0.00042391139565604	0.000468604555098566
gene77	DZ	1	1	1	0.01690499633952	0.0171472005472499	0.012160689998251	0.023171357621727	0.00195085705541712	0.00206713330375324
gene78	NS	1	1	1	3.86553444808868e-09	9.63073048418233e-09	0.646822927944414	0.719501682746123	5.20237028826628e-08	8.82318471616074e-08
gene79	DB	1	1	2	1.16807106209649e-08	2.68136829175664e-08	0.0372045754527243	0.0636576254644582	9.80257625438586e-09	1.8106813677e-08
gene80	NS	1	1	1	0.000351478823401474	0.000401460677785807	0.157747309349581	0.22372707934172	0.000598811018132425	0.000655782086934894
gene81	DB	1	1	3	1.44551037806195e-13	7.15156649628672e-13	0.00119313816976745	0.00277036639186353	6.43247109907654e-15	2.08761739523782e-14
gene82	DB	1	1	2	2.79595738070793e-05	3.70939619331068e-05	0.0279447896469109	0.0492574641660733	1.1768523417851e-05	1.50013045479299e-05
gene83	DE	1	1	1	0	0	1.62036780945333e-09	7.84583662700799e-09	0	0
gene84	DE	1	1	1	0	0	3.61381627931805e-18	4.03727882936664e-17	0	0
gene85	DE	1	1	1	2.22044604925031e-16	1.5761817563445e-15	2.39599007028614e-07	9.14385714323417e-07	2.78180622971164e-21	1.2601613724628e-20
gene86	DB	1	1	2	0.000396815181107568	0.000450478423280906	0.493329628156195	0.580998777329418	0.0018672863294318	0.00198068027518621
gene87	DE	1	1	1	1.01225694493223e-11	3.84340558113805e-11	0.0206882274951499	0.0374360193464577	6.32326067526953e-12	1.61668537558825e-11
gene88	NS	1	2	2	2.43388904208608e-06	3.79701878640574e-06	0.867450122459047	0.899419923637038	2.97019087508618e-05	3.64720291645272e-05
gene89	DZ	1	1	1	1.60351065758846e-10	5.02274285853863e-10	1.53315290139966e-13	1.11386830683886e-12	1.30443978756035e-21	5.9871017214474e-21
gene90	DB	1	1	2	1.11475614700263e-05	1.56429559305754e-05	5.1227585883109e-39	3.27815567583191e-37	5.74325802203799e-42	4.02682420475933e-41
gene91	DB	1	1	2	7.24590379919121e-08	1.45719533417621e-07	0.371803820047919	0.464116535044211	4.96504405909293e-07	7.45362215664167e-07
gene92	NS	1	1	1	4.25843145412941e-07	7.50219150694456e-07	0.0410154066092433	0.0692156619129404	3.29463645391024e-07	5.06282974093006e-07
gene93	DB	1	1	2	0	0	1.29774187782896e-14	1.04749114841109e-13	0	0
gene94	DE	1	1	1	1.06581410364015e-13	5.37950336222158e-13	2.02809277254307e-172	1.6222714087572e-168	9.21277094775167e-183	7.10724856142848e-182
gene95	DB	1	1	3	2.51467407130779e-06	3.91160656629638e-06	0.0152329653616648	0.0283171020051027	6.92481843941885e-07	1.02343520257437e-06
gene96	NS	1	1	1	2.86854873188247e-10	8.67942127649764e-10	0.133466743051909	0.194073891596477	9.56601638656868e-10	1.97644966664642e-09
gene97	DE	1	1	1	0	0	2.52281460023581e-30	8.23673223970867e-29	0	0
gene98	DB	1	1	2	7.47401662781755e-09	1.77319492949408e-08	0.210794938649834	0.287935231260249	3.35085195322059e-08	5.80862743786885e-08
gene99	NS	1	2	2	1.52410306597517e-11	5.63178962023157e-11	0.0627211030486551	0.100120954557213	2.74124540948823e-11	6.59151285720042e-11
gene100	DE	1	1	1	3.97197949553174e-06	5.97964545808316e-06	3.37654766356399e-09	1.5813234637499e-08	4.41813030438937e-13	1.25693607521746e-12
gene101	DB	1	1	2	0	0	1.19879213445862e-12	7.86639727935564e-12	0	0
gene102	DB	1	1	2	6.91970027622002e-06	1.00086064382137e-05	0.00470235301525722	0.00978619973167567	5.93536070731597e-07	8.82909737049605e-07
gene103	DB	1	1	2	3.91728871562691e-11	1.35604975010884e-10	0.0097443591794375	0.0190388688510798	1.12965036203224e-11	2.83120391486777e-11
gene104	DB	1	1	2	0.000118228568255829	0.000142982395471902	6.95926089782357e-08	2.81431384841712e-07	2.18230954560612e-10	4.79892148566492e-10
gene105	DB	1	1	2	1.15431775249419e-10	3.71014143027463e-10	0.003522251072193	0.00749994628185771	1.2006703498359e-11	3.00167587458975e-11
gene106	DZ	1	2	2	5.67063993606176e-06	8.32234809915503e-06	0.000959302122671546	0.00227025375125731	1.08957685465073e-07	1.78144590991331e-07
gene107	DE	1	1	1	1.11533005053843e-12	4.87309688929954e-12	3.19396882175029e-29	9.42751166242826e-28	3.35341924089322e-39	2.30080222359741e-38
gene108	DB	1	1	2	2.99121172275818e-10	9.00967386372946e-10	0.642844316273076	0.716171543992804	4.49416803131448e-09	8.62190509604696e-09
gene109	DB	1	1	2	1.30736154124733e-08	2.97974140455232e-08	0.13103431521745	0.19095423958282	3.62918005290304e-08	6.27343137926196e-08
gene110	DB	1	1	2	1.83908444029157e-12	7.82589123528328e-12	0.129667396862916	0.189271807939136	7.16946857740945e-12	1.82603465836598e-11
gene111	NS	1	1	1	1.33438426974664e-09	3.58584956599701e-09	0.12831334132965	0.187397921726469	4.0216120142131e-09	7.75998459085981e-09
gene112	DE	1	1	1	0	0	2.84076998940061e-05	8.45991032956645e-05	0	0
gene113	DB	1	1	2	4.15763862637863e-06	6.23629116184985e-06	7.0775575693553e-11	3.9479346581083e-10	1.08175799104978e-14	3.46301077566956e-14
gene114	DE	1	1	1	1.72573066947734e-12	7.37097990166511e-12	5.63979239043754e-14	4.24790012533992e-13	5.70259254503174e-24	2.83887618918817e-23
gene115	DB	1	1	2	7.81079534384332e-10	2.18560205494042e-09	2.0539626264339e-05	6.22570937811474e-05	5.25627486783966e-13	1.48325216729161e-12
gene116	NS	1	1	1	9.81580872139176e-09	2.2820828181091e-08	0.577697499001243	0.658770237297914	1.13343183026667e-07	1.85012337117596e-07
gene117	DZ	1	1	1	3.7572322209023e-07	6.6854665852354e-07	7.19392546653102e-35	3.28824056038752e-33	2.55187607205841e-39	1.75386671619134e-38
gene118	NS	1	1	1	3.2252756021478e-11	1.1326692193671e-10	0.92367956795962	0.941250070472716	7.51835081236725e-10	1.572465529384e-09
gene119	DB	1	1	3	2.29716246025191e-12	9.62666300786553e-12	0.00675036315546408	0.0136147642159751	5.0858044903876e-13	1.4381914430223e-12
gene120	DB	1	1	2	5.58020146403937e-05	7.10288173624741e-05	0.400116011493089	0.492313178885282	0.0002614457748162	0.000293841837388255
gene121	DB	1	1	2	1.77202402189547e-05	2.4092780719177e-05	0.0302032070064513	0.052715569025661	8.26393940688647e-06	1.072024525586e-05
gene122	DB	1	1	2	8.55945314626183e-11	2.80637808074158e-10	3.15667239696796e-30	1.02227621471039e-28	2.48874067406585e-38	1.69446173553419e-37
gene123	DB	1	1	2	2.20451309851377e-06	3.46553444450976e-06	0.91266441752224	0.932958808403885	2.8401905555239e-05	3.49185868206412e-05
gene124	DB	1	1	2	3.19057157804892e-07	5.74175767460365e-07	0.759881510526971	0.814744977638055	3.93549594282168e-06	5.30390288789984e-06
gene125	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	0.133554831092305	0.194133408081484	5.89396351389912e-16	2.04031623155313e-15
gene126	DZ	1	1	1	2.32370360087053e-06	3.63504669670791e-06	4.71804073871298e-07	1.74882334888624e-06	3.12882976492919e-11	7.48523867207941e-11
gene127	DB	1	1	2	8.08483518022207e-07	1.35908134990075e-06	0.000111368597491464	0.000304559798746742	2.17272676367246e-09	4.33569820638057e-09
gene128	DZ	1	1	1	6.79689637905767e-12	2.65244736743714e-11	4.4500441806589e-35	2.06952926750526e-33	3.20044511991095e-44	2.28399294908899e-43
gene129	DB	1	1	2	6.73855831134773e-08	1.36166876713266e-07	0.840589484733128	0.879167793982779	1.00182649546459e-06	1.45165947540603e-06
gene130	NS	1	1	1	1.8883905709699e-05	2.55879481161233e-05	0.0225404758948012	0.0405171385803404	6.66981843981045e-06	8.74856335891452e-06
gene131	DB	1	1	2	6.83648696574446e-05	8.57508556380616e-05	1.33695090664476e-05	4.16930616072179e-05	1.99373549102262e-08	3.53969905197092e-08
gene132	DE	1	1	1	7.01660951563099e-14	3.61448011107842e-13	2.57627237057144e-17	2.683281600547e-16	1.25606860243775e-28	7.13675342294178e-28
gene133	DB	1	1	2	1.51723078545274e-12	6.51521539646909e-12	3.35756668425738e-13	2.36003303228249e-12	2.90046241940605e-23	1.4235398377453e-22
gene134	DB	1	1	2	1.60469205701119e-08	3.59695613787883e-08	0.970651463846726	0.978480284727153	2.95593484136459e-07	4.56956110742352e-07
gene135	NS	1	1	1	2.29756051615126e-05	3.07983983398293e-05	0.070913012234927	0.111693606084105	2.3343159565268e-05	2.89034633217991e-05
gene136	DB	1	1	2	3.87079368557863e-10	1.14732676860426e-09	0.907767484437804	0.929021508190634	8.00058280046696e-09	1.49125494882888e-08
gene137	DM	1	2	3	0.00725509638296662	0.00745259001845569	0.00174352647302304	0.0039497219648007	0.000155308671368169	0.000178336352941775
gene138	DB	1	1	2	1.81698579049261e-06	2.88582218065135e-06	0.216060898348983	0.293923660866245	6.1833351372858e-06	8.15071364282195e-06
gene139	DB	1	1	2	5.00803509773107e-10	1.44584196253513e-09	3.22007746597541e-08	1.35636649027579e-07	6.39665599784967e-16	2.20384358237715e-15
gene140	DM	1	2	3	0	0	3.23968061695292e-42	2.49175050528908e-40	0	0
gene141	DB	1	1	2	1.3988810110277e-14	7.88101978043773e-14	2.55077667686338e-15	2.21297859416813e-14	2.37297836028672e-27	1.31194380665472e-26
gene142	DB	2	2	1	0.00407672469797193	0.00424106600569252	0.115068316213606	0.17060824122199	0.00406462238749968	0.0042339816536455
gene143	DB	1	1	2	7.6916890634493e-09	1.82267513351879e-08	1.09141164235261e-06	3.89219871920575e-06	2.80480006314472e-13	8.1034310238923e-13
gene144	DZ	1	1	1	2.92432744686266e-13	1.38511661189469e-12	0.00461093553776221	0.00960491493920831	4.75170315457631e-14	1.45981663735063e-13
gene145	DB	1	1	2	8.23301326002834e-08	1.6367819602442e-07	3.10108874078245e-11	1.80273320040108e-10	1.05978432588359e-16	3.86959133138689e-16
gene146	DB	1	1	2	0	0	0.0450846652752165	0.0749755171593465	0	0
gene147	DB	1	1	2	3.00694995902795e-07	5.43383773937736e-07	0.571455284616466	0.652916843543366	2.84844303538646e-06	3.91001103004319e-06
gene148	DB	1	1	2	1.88737914186277e-15	1.19928777878492e-14	2.42912331190104e-05	7.28554832092104e-05	2.0873566293281e-18	8.31202241643841e-18
gene149	DB	1	2	3	3.13541423069275e-06	4.78871971087094e-06	1.11812093775137e-11	6.81176647454169e-11	1.36337857160012e-15	4.60860264301156e-15
gene150	DB	1	1	2	8.67355925560087e-06	1.23598991886012e-05	0.791561887802597	0.840528811965083	8.84913307064786e-05	0.000104030954541048
gene151	DE	1	1	1	3.22075699443758e-13	1.51475931543214e-12	4.87338674596685e-18	5.36945187065962e-17	1.09286080418846e-28	6.23156552637756e-28
gene152	DB	1	1	2	0.000124297661633022	0.000149778775879526	1.34546987654824e-05	4.19301696553115e-05	3.54696911268018e-08	6.13397166049318e-08
gene153	DB	1	1	2	3.11413448805808e-06	4.75803588702534e-06	0.904737418087458	0.927400884187662	3.88238613966894e-05	4.70949038928757e-05
gene154	NS	1	2	2	1.02303141491511e-06	1.68921595858016e-06	0.0296939431893219	0.0518946584162958	5.56204597690709e-07	8.30621015778546e-07
gene155	DB	1	1	2	1.35738063907764e-05	1.87858828390595e-05	0.0182940526363425	0.0335628731738771	4.02490545395304e-06	5.41983565588694e-06
gene156	DB	1	1	2	4.05325459418293e-07	7.16914365541973e-07	0.507536314796428	0.594230530160513	3.37309918610369e-06	4.58535148493279e-06
gene157	DB	1	1	2	2.01160644253129e-07	3.75387253096578e-07	0.000181530642541002	0.000480338607239655	9.14134640486946e-10	1.89408886917782e-09
gene158	DB	1	1	2	0.000447093641757657	0.000504051456322048	0.0298190694632621	0.0520905736266944	0.000162987339289469	0.000186965688889555
gene159	DE	1	1	1	0.000162080740626735	0.000192409248406868	0.507817663307986	0.594385936318492	0.000856413166714948	0.000925852072124268
gene160	DB	1	1	2	6.03961325396085e-14	3.12730783376614e-13	8.69940668477775e-05	0.000240867269198814	2.14301930886823e-16	7.643403687448e-16
gene161	DB	1	1	2	1.37424718749113e-06	2.22956347595397e-06	0.506064105246818	0.592940790664903	1.0556133296098e-05	1.35400138478088e-05
gene162	DE	1	1	1	0	0	0.0806305948486474	0.125138558050898	0	0
gene163	DB	1	1	2	5.65349771342039e-06	8.30175875685813e-06	1.00979290983806e-25	2.23748850022013e-24	4.0326326213022e-29	2.32428393158628e-28
gene164	DB	1	3	1	0.000121257286966103	0.000146310697378323	0.042351532660596	0.071095468993097	6.76816375975508e-05	8.03819923961411e-05
gene165	DB	1	1	2	3.2265337680526e-06	4.91755956266351e-06	0.0851965754382702	0.131237283695547	4.42761869067732e-06	5.93216371217863e-06
gene166	DB	1	1	3	0	0	3.15301598845333e-89	2.10174790763652e-86	0	0
gene167	DE	1	1	1	0	0	5.18408135828371e-26	1.19502786123664e-24	0	0
gene168	DB	1	1	2	9.28701560098943e-13	4.10022763840593e-12	0.000299324801152983	0.000764707468675412	1.02350628926048e-14	3.28441649181062e-14
gene169	DB	1	1	2	2.40918396343659e-14	1.31829491843315e-13	0.0312986409597184	0.0544729828191444	2.70105959092938e-14	8.43422198572796e-14
gene170	DB	1	1	2	7.41250172353602e-10	2.08289475898448e-09	0.961924802853699	0.972790488318873	1.5730444903442e-08	2.82794515118059e-08
gene171	DB	1	1	2	1.94629262928459e-07	3.64199541120785e-07	0.133845056811278	0.194482581186815	4.80970489326763e-07	7.2299209218604e-07
gene172	NS	2	2	2	0.649220600126525	0.649301762846881	0.0294856339067832	0.0515644043769914	0.0948679649950699	0.0953446884372562
gene173	DB	1	1	2	6.42523934057948e-09	1.54082478191354e-08	3.63810375019508e-09	1.69686250133005e-08	9.18543781610221e-16	3.12828874111612e-15
gene174	DB	1	1	2	0.00104106126703529	0.00112852169868324	0.0740530479471697	0.116010640526716	0.000807209304770679	0.00087407612860929
gene175	DB	1	1	2	0	0	0.0688174889154057	0.108831770232173	0	0
gene176	DZ	1	1	1	0.00129257115560233	0.00139023517677045	0.000394702449002467	0.000991590731649099	7.90193856645912e-06	1.02722633298136e-05
gene177	DB	1	1	2	3.08688272233626e-05	4.07173318692334e-05	0.542732990982802	0.626815072895096	0.000200990460649202	0.000228139001871965
gene178	DB	1	1	2	3.03090885722668e-14	1.63832911201442e-13	1.3275168411321e-14	1.0682904640056e-13	2.57832014540435e-26	1.38712583478378e-25
gene179	DE	1	1	1	1.99840144432528e-15	1.26082110052068e-14	1.27793861058409e-07	5.03806355153385e-07	1.29528630390753e-20	5.71239825317542e-20
gene180	DB	1	1	2	1.7268546285143e-06	2.75360514811927e-06	0.833487138264588	0.873223787685453	2.07999829554228e-05	2.58988114620051e-05
gene181	NS	1	2	2	8.02627099472097e-06	1.14886684483392e-05	0.366268190884865	0.458566169805609	4.03841187568301e-05	4.89430313671627e-05
gene182	DB	1	1	2	0.000741162687835528	0.000816483269441507	0.0221837697863294	0.0399387743688609	0.000197559274593983	0.000224467291116583
gene183	DE	1	1	1	4.21749529044835e-05	5.45865755113845e-05	1.64274149708381e-10	8.86659192656772e-10	2.3281130419302e-13	6.77269248561512e-13
gene184	DB	1	1	2	7.38110572662265e-09	1.7527113628074e-08	0.400431046849123	0.492618382626003	6.10027650826089e-08	1.02763133430379e-07
gene185	DB	1	1	2	6.73108457860394e-10	1.902107969934e-09	0.00075580745987513	0.00182044681467665	1.49095725787766e-11	3.69391702168513e-11
gene186	DE	1	1	1	0	0	0.00429084754715918	0.00899436308430982	0	0
gene187	DZ	1	1	1	2.77484528055094e-06	4.28299483781739e-06	0.00122301949223264	0.00283563272996201	6.95752171223796e-08	1.16395177118159e-07
gene188	DB	1	1	2	9.22746257896456e-05	0.000113673699771661	0.000618681933167682	0.0015101729580129	1.0092507602504e-06	1.46135856687841e-06
gene189	DE	1	1	1	0	0	2.10727099313965e-12	1.3593597317842e-11	0	0
gene190	DB	1	1	2	6.97962762274962e-06	1.00861670848983e-05	0.676073317844317	0.744891249233704	6.25892199189615e-05	7.46331434418977e-05
gene191	DB	1	1	2	0.0042160665500065	0.00438032888312364	5.0015234700344e-06	1.65318951391757e-05	3.93787165971693e-07	5.99942359126556e-07
gene192	DB	1	1	2	2.77389984177923e-05	3.68318651190603e-05	0.524059407593373	0.609561029713449	0.000176460628525492	0.000201525343069798
gene193	DB	1	1	2	5.48546633775127e-05	6.98674266868494e-05	0.452321347155288	0.542527883625003	0.000287922305576639	0.000322240968748337
gene194	DB	1	1	2	7.26564142183861e-09	1.72837143546562e-08	3.59843969555844e-06	1.20991673496309e-05	8.43832111404049e-13	2.33829473198213e-12
gene195	DZ	1	1	1	1.89055033184005e-07	3.54284437918022e-07	1.67358981911898e-07	6.49097358520867e-07	1.01515076766477e-12	2.79655858860819e-12
gene196	DB	1	1	2	0.000131407685138751	0.000157870773556091	5.54204770930052e-08	2.26062415230469e-07	1.94050724449506e-10	4.29434521603332e-10
gene197	DZ	1	1	1	7.04713332466689e-07	1.19900184171278e-06	2.5267927097971e-09	1.20093968423452e-08	6.22552183004802e-14	1.89225587539453e-13
gene198	DB	1	1	2	0.00344175389421442	0.00359780885322296	5.01650803960124e-18	5.51195711658933e-17	8.02945951009624e-19	3.2507933239256e-18
gene199	DB	1	1	2	0.000121273279289458	0.000146310697378323	0.0013339561442802	0.00307767960718122	2.69143269424157e-06	3.70529367646404e-06
gene200	DB	1	1	2	2.34257058195908e-14	1.28448009977194e-13	0.18148012663803	0.25259431581305	1.44933415160012e-13	4.2911447863808e-13
gene201	NS	1	1	1	0.000236991083904403	0.000276374441871024	0.0393565258550077	0.0667683669807437	0.000117359571335715	0.000136266555977608
gene202	DB	1	1	2	1.73365835494099e-05	2.35912006115461e-05	0.00549595327289317	0.0112839143300494	1.63563599135065e-06	2.30818273607429e-06
gene203	DB	1	1	2	0.000558087810513808	0.000621738265438025	0.343847286033295	0.434576464051245	0.00183425723288852	0.00194667788048662
gene204	DB	1	2	1	9.17457110283237e-10	2.53353706671243e-09	3.86999612730792e-21	5.66961520555605e-20	2.44315314702247e-28	1.38128799831659e-27
gene205	NS	1	1	1	0.0513299695932019	0.0516788015033495	0.423089234295911	0.514173622779245	0.10488632766608	0.10537368094043
gene206	DE	1	1	1	0	0	3.78989479015206e-36	1.96406837278414e-34	0	0
gene207	DB	1	1	2	5.26675881096228e-06	7.77811897502275e-06	3.76911765175864e-13	2.63772284308114e-12	8.28996248813251e-17	3.0477803265193e-16
gene208	DB	1	1	2	1.08146824828736e-12	4.73290261832545e-12	0.000949497649818124	0.00224971318154478	3.64658391060359e-14	1.12941042527405e-13
gene209	DB	1	1	3	8.50606612967653e-06	1.21385174879437e-05	0.000134314986344196	0.000362356012063146	2.46664671823664e-08	4.33791465066897e-08
gene210	DE	1	1	1	0	0	1.96886069694618e-05	5.99045900147299e-05	0	0
gene211	DB	1	1	2	0.00104631006056932	0.00113375057355473	0.706430539135303	0.769331229754022	0.00606839534654382	0.0062836089531906
gene212	DB	1	1	2	1.98840943710366e-13	9.65247299564881e-13	0.00281039404557438	0.00612376517857518	2.01850212696266e-14	6.37505606620657e-14
gene213	DE	1	1	1	2.77250330471546e-08	5.97844378375301e-08	0.0580665848632717	0.0935121023397042	3.42056554503447e-08	5.92049423632102e-08
gene214	DB	1	1	2	3.55770324786953e-05	4.64907317591575e-05	0.263788780638689	0.34824995153142	0.000118027433766345	0.000137002244650429
gene215	DB	1	1	2	3.33935079588343e-09	8.411462961923e-09	5.20973918311491e-10	2.65262277057519e-09	7.28815370421217e-17	2.68563931983866e-16
gene216	DZ	1	1	1	2.28599472684721e-10	7.02842344918434e-10	6.60482883121857e-36	3.36509718604569e-34	1.57333962941151e-43	1.11782566920889e-42
gene217	DB	1	1	2	0.00316663992812982	0.00331889419953342	0.00722394880191193	0.0144569343173614	0.000267311922603135	0.00030018183335557
gene218	DB	1	1	2	4.10659876104447e-08	8.55096046026958e-08	3.00910594182347e-06	1.02337748421114e-05	3.79637034908154e-12	9.93164250904262e-12
gene219	DE	1	1	1	1.29559696304682e-11	4.85469588026911e-11	0.396267655805876	0.488479731667623	1.38593852809632e-10	3.10922832999735e-10
gene220	DB	1	1	2	0.000937601535465626	0.00102065754302967	0.771766047260256	0.823553443441141	0.00595621358275869	0.00616824707599605
gene221	DB	1	1	2	6.72041311489124e-11	2.24200604333319e-10	0.56815182423507	0.650071011594382	9.54120489652616e-10	1.97234209747311e-09
gene222	DB	1	1	2	9.13438612970552e-07	1.52049706695056e-06	0.677129350559984	0.745643953073969	9.46078669722318e-06	1.21956644501749e-05
gene223	DB	1	1	2	7.7715611723761e-16	5.17672684254861e-15	0.00332567911716155	0.00712047838816255	1.07251906000652e-16	3.91430313870992e-16
gene224	DB	1	1	2	1.99840144432528e-15	1.26082110052068e-14	2.78409232425141e-29	8.24813129692111e-28	5.59697602034477e-42	3.92770247041738e-41
gene225	NS	1	1	1	8.89448316707675e-05	0.000109825382522942	0.170780279974307	0.239661237932203	0.00018372138254748	0.000209458609146336
gene226	DB	1	1	2	5.88007420532222e-12	2.31727062278708e-11	0.0161476061365887	0.0298923169374157	2.9420398771101e-12	7.7754605275457e-12
gene227	DB	1	1	2	8.21785306470701e-10	2.29148917802914e-09	2.6980474460798e-12	1.72930140394169e-11	1.07663639223726e-19	4.54516682738686e-19
gene228	NS	1	2	2	1.24881451624148e-07	2.41200292852048e-07	0.02163444391289	0.03902884908868	5.6005382649082e-08	9.47236915840711e-08
gene229	DZ	1	1	1	1.5352815002645e-06	2.46879437228462e-06	0.0105558176583873	0.020424766678626	3.06910071714782e-07	4.73443998017403e-07
gene230	DB	1	1	2	4.90935070374121e-11	1.67451162342262e-10	0.000242875802452347	0.000628522660568205	3.94198076411042e-13	1.12587811898905e-12
gene231	DB	1	1	2	3.16735637717613e-10	9.50801163880265e-10	0.00247043665983511	0.00544530803031718	2.2595003351368e-11	5.47757657002861e-11
gene232	DB	1	1	2	0	0	1.93638404171893e-06	6.7344069346564e-06	0	0
gene233	DZ	1	1	1	2.04421160110435e-07	3.81116122321948e-07	1.53595050052184e-05	4.75283096853934e-05	8.63034567883813e-11	1.97943708230232e-10
gene234	NS	1	2	2	1.55403696078249e-06	2.49794970589912e-06	0.607084970257459	0.684146615538097	1.40323704237349e-05	1.77991062929886e-05
gene235	DB	1	1	3	0	0	2.74523432467076e-10	1.43617589032318e-09	0	0
gene236	DB	1	1	2	3.33330856612246e-05	4.37657451649101e-05	0.231707318433744	0.311291037983124	9.86389289338949e-05	0.000115299741594266
gene237	DB	1	1	2	8.3374156166216e-05	0.000103425841111758	2.4196180647066e-09	1.15136971443118e-08	6.09877599426669e-12	1.56178642618865e-11
gene238	DB	1	1	2	2.22816286007399e-05	2.99484255386289e-05	0.000302467631862275	0.000771996996575092	1.33544542802749e-07	2.15960449246411e-07
gene239	DB	1	1	2	5.50395610321441e-06	8.10746618039317e-06	0.00694642467252492	0.0139644259752518	6.91232943644211e-07	1.02177818720504e-06
gene240	DZ	1	1	1	0.000135818331155835	0.00016285171601419	0.00492592034324784	0.0102078851879895	1.0180925819418e-05	1.30839207317822e-05
