geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.167	0.559	0.207	0.591	0.132	0.568	0.1843289341236	0.00367244681981121	0.105122038068093
EE	0.499	0.849	0.481	0.916	0.557	0.921	0.790220189352546	0.052787530347169	0.873119918066338
EE	0.498	0.937	0.565	0.922	0.529	0.939	0.989340819607829	0.886199739584036	0.79149707059176
EE	0.359	0.482	0.312	0.403	0.369	0.449	0.661740406213063	0.303979046483454	0.787917768054515
EE	0.736	0.486	0.76	0.467	0.782	0.531	0.640835138903968	0.422003142269943	0.566056785503779
varDE	0.364	0.383	0.312	0.375	0.319	0.36	0.239471678469393	4.5787196116784e-14	0.0173519542501424
EE	0.258	0.199	0.27	0.238	0.247	0.222	0.421534998631424	1.08042930129728e-06	0.530316338754986
EE	0.674	0.79	0.686	0.781	0.692	0.792	0.514094813570508	0.0236535961377001	0.630280336576084
meanDE	0.081	0.095	0.095	0.123	0.13	0.112	0.000615534595882756	6.24006946172679e-10	0.00812873836742491
varDE	0.165	0.077	0.185	0.106	0.2	0.131	0.825139646256363	5.07886780358901e-06	0.633991836471955
EE	0.473	0.486	0.49	0.534	0.48	0.495	0.145908710450694	0.000663207893315988	0.112432318419453
meanDE	0.489	0.876	0.466	0.85	0.504	0.85	0.973674036052885	0.782114221540733	0.872802901899606
EE	0.253	0.667	0.228	0.687	0.244	0.701	0.661296858047567	0.20180361920175	0.669043281613861
EE	0.781	0.627	0.788	0.684	0.799	0.647	0.944239043974994	0.919331557601461	0.835017328822523
EE	0.464	0.894	0.462	0.889	0.452	0.896	0.857531227556473	0.145186996220645	0.335503214385421
varDE	0.29	0.245	0.31	0.259	0.315	0.26	0.635826156948607	9.92695866892602e-12	0.000395959598852552
EE	0.627	0.041	0.623	0.031	0.632	0.045	0.0404224597003823	0.000503170694668811	0.00744840128792373
EE	0.381	0.404	0.428	0.399	0.41	0.426	0.870328867558329	0.282362404975075	0.588842716434491
EE	0.297	0.077	0.303	0.07	0.297	0.085	0.478668091838533	3.1202603089141e-05	0.471336760079647
EE	0.168	0.047	0.15	0.041	0.161	0.057	0.0652842758329116	3.51571898572145e-09	0.0488895890288275
EE	0.067	0.054	0.03	0.024	0.026	0.02	0.114465547810584	3.6505308911161e-12	0.0665153702986534
EE	0.827	0.851	0.821	0.858	0.843	0.848	0.445140279370249	0.207523184919086	0.275855478907672
meanDE	0.645	0.942	0.624	0.894	0.656	0.934	0.840055792809323	0.840048873360544	0.941687006072873
varDE	0.147	0.084	0.135	0.079	0.119	0.091	0.374753989172824	9.11578602803035e-12	0.830094933333888
EE	0.75	0.417	0.717	0.413	0.743	0.403	0.297727697558981	0.0367918297274511	0.330692000466434
EE	0.15	0.205	0.207	0.218	0.172	0.196	0.157243114279005	4.08569629913212e-18	0.103303559183858
EE	0.268	0.532	0.292	0.549	0.231	0.492	0.782978706973831	0.861356817115822	0.759121202469451
EE	0.444	0.735	0.436	0.712	0.438	0.718	0.449360112811927	0.00912836110707321	0.425585547445305
varDE	0.171	0.287	0.157	0.264	0.163	0.236	0.219125801322011	1.63614245641385e-09	0.0166334259684463
EE	0.531	0.637	0.532	0.602	0.545	0.578	0.646013073481069	0.0266474777364612	0.909478098781104
EE	0.837	0.613	0.837	0.641	0.854	0.643	0.362973328021683	0.0175459214112507	0.455562648798698
EE	0.588	0.829	0.611	0.809	0.636	0.84	0.213944539801635	0.311009807364658	0.309287538309207
EE	0.473	0.917	0.366	0.749	0.402	0.41	0.574311963923114	0.00693506229447025	0.585132698149175
EE	0.916	0.747	0.87	0.696	0.899	0.689	0.367389261285613	0.00300541370157187	0.326867417596141
varDE	0.002	0.008	0.001	0.003	0.001	0.005	0.256300750192014	5.3559216420489e-09	0.0447608034850061
EE	0.694	0.184	0.614	0.135	0.645	0.151	0.2108940476811	1.91209337440666e-10	0.464631560158322
meanDE	0.012	0.017	0.022	0.023	0.011	0.017	0.00882509981404376	5.62575720369746e-19	0.0053188261754475
EE	0.687	0.349	0.605	0.31	0.688	0.361	0.786717583964674	0.69609991071429	0.693139651739457
EE	0.751	0.792	0.766	0.773	0.795	0.77	0.657898322378373	0.000185394250001737	0.89207168681379
meanDE	0.011	0.288	0.012	0.305	0.015	0.261	0.00350744324157627	3.86911934690601e-05	0.011567477371685
EE	0.208	0.204	0.124	0.148	0.153	0.135	0.123830629758445	1.10396561623387e-07	0.0322502828504255
EE	0.101	0.266	0.105	0.222	0.096	0.215	0.160111417952909	9.35570390454817e-12	0.135716317692479
EE	0.761	0.932	0.806	0.962	0.759	0.943	0.632394981455068	0.000378144437759107	0.739220179254573
EE	0.229	0.187	0.232	0.21	0.206	0.178	0.197571214026864	1.52122889450797e-08	0.0991034953381039
EE	0.87	0.956	0.892	0.959	0.892	0.96	0.364673132347151	0.0285424550455389	0.569030077276887
EE	0.581	0.057	0.605	0.047	0.576	0.045	0.334651041728271	0.000364879079650237	0.220546143390581
EE	0.857	0.972	0.838	0.969	0.822	0.966	0.992921837177828	0.837719898284617	0.816122103116835
EE	1	0.97	0.993	0.986	1	0.976	0.641522569311242	0.0906516391602259	0.653603058949252
EE	0.817	0.916	0.831	0.915	0.807	0.904	0.913439873674892	0.449810183574415	0.859017950357031
varDE	0.739	0.065	0.732	0.065	0.757	0.085	0.85102319222705	1.18947082414847e-07	0.0025120724321494
varDE	0.079	0.209	0.076	0.23	0.096	0.263	0.616778253313346	3.41440729099698e-09	0.0140008674881582
varDE	0.047	0.171	0.046	0.179	0.028	0.102	0.306138316318746	7.60020146222484e-07	0.0935273437355431
EE	0.486	0.236	0.413	0.135	0.394	0.112	0.114355507652101	0.000138255005029321	0.0731300568614936
EE	0.879	0.975	0.911	0.979	0.872	0.97	0.82112236597114	0.852311901701637	0.983654342357657
EE	0.505	0.47	0.522	0.46	0.513	0.43	0.23222388771558	7.45198465241044e-08	0.239442248409876
EE	0.397	0.485	0.353	0.443	0.337	0.366	0.501322596165619	3.51920489462514e-10	0.315276165801025
EE	0.584	0.64	0.523	0.627	0.609	0.692	0.786921583607609	0.403456267871476	0.850758892224778
EE	0.756	0.206	0.776	0.222	0.706	0.222	0.823905554905025	0.68642656998295	0.660347134094149
varDE	0.182	0.057	0.139	0.032	0.158	0.046	0.00619871872958115	1.01116609619396e-25	0.000921830448203949
EE	0.055	0.067	0.044	0.048	0.05	0.047	0.414767731603119	0.0506218783914404	0.0254498351499462
EE	0.107	0.109	0.091	0.084	0.074	0.085	0.440501527467502	0.0525621280046676	0.589351673851985
EE	0.584	0.696	0.585	0.644	0.554	0.671	0.972068272181488	0.481322095590078	0.637387986801613
EE	0.769	0.619	0.665	0.6	0.701	0.553	0.475736250931546	0.248150335774856	0.300797393371149
EE	0.676	0.247	0.677	0.216	0.7	0.25	0.907987577449464	0.741886716525671	0.903954997081632
EE	0.387	0.309	0.431	0.322	0.401	0.327	0.924668851266782	0.90555839584797	0.966248587292218
EE	0.263	0.719	0.26	0.689	0.305	0.689	0.661995661898941	0.366395834123853	0.76980906814949
meanDE	0.893	0.85	0.879	0.906	0.881	0.886	0.570839547656898	0.327054095206335	0.806593484127339
EE	0.856	0.987	0.868	0.994	0.855	0.91	0.835057026622722	0.00622831987464201	0.850641840068208
EE	0.828	0.146	0.825	0.133	0.813	0.168	0.196821053333761	0.000652304857931868	0.226929226964477
EE	0.836	0.537	0.804	0.498	0.849	0.527	0.212832515681205	2.72013731406084e-11	0.375496759508039
EE	0.877	0.96	0.93	0.967	0.903	0.962	0.968808983004901	0.80521959740905	0.970819816203298
EE	0.079	0.242	0.071	0.249	0.11	0.277	0.164014566491829	0.00580485914453056	0.138224703980682
meanDE	0.258	0.215	0.186	0.174	0.219	0.218	0.0486399997820469	3.40929237287889e-06	0.0154303803394665
EE	0.756	0.895	0.756	0.837	0.754	0.846	0.96971396772215	0.301515387506537	0.726843339967944
varDE	0.001	0.01	0.001	0.006	0.001	0.009	0.273775089797831	2.98521554812152e-13	0.000905789213007254
EE	0.438	0.39	0.279	0.237	0.28	0.241	0.180409857972052	1.42925017073136e-05	0.326702168138531
EE	0.737	0.992	0.741	0.99	0.75	0.991	0.903594685360956	0.576170107278591	0.750892740534245
EE	0.857	0.969	0.821	0.943	0.822	0.968	0.936966336295889	0.966638602243082	0.914828883119
EE	0.141	0.155	0.164	0.202	0.154	0.218	0.168020247350767	2.61313851115886e-17	0.167755421642018
EE	0.081	0.14	0.087	0.194	0.075	0.195	0.306991811640872	0.108587713896353	0.327894574230079
EE	0.642	0.651	0.634	0.686	0.645	0.65	0.800424102062409	0.173411304094391	0.791244281997516
EE	0.981	0.987	0.987	0.974	0.974	0.991	0.958546814961227	0.924845922505738	0.82231795922153
EE	0.265	0.121	0.275	0.11	0.284	0.104	0.950403780860828	0.953686886535133	0.953595958194193
meanDE	0.012	0.093	0.006	0.119	0.018	0.12	0.000407419759639467	3.01401102179352e-08	0.000798935313224949
EE	0.11	0.095	0.085	0.071	0.118	0.108	0.0297321784893598	2.10926106566993e-44	0.0207565866458077
EE	0.844	0.507	0.845	0.548	0.834	0.553	0.679711671412475	0.135967912366633	0.381737387004876
EE	0.085	0.121	0.069	0.088	0.039	0.047	0.0777924166680403	2.00076024252866e-47	0.121677446706676
EE	0.318	0.276	0.305	0.263	0.33	0.293	0.648835045763998	0.769199863654299	0.871134388715039
EE	0.895	0.742	0.91	0.768	0.914	0.754	0.708074424348641	0.523678346175789	0.719582796826187
varDE	0.254	0.413	0.218	0.468	0.223	0.314	0.432031867526758	3.76435296387117e-09	0.23589408813237
EE	0.432	0.554	0.483	0.535	0.469	0.542	0.98828258389236	0.9291888601783	0.955761442992419
EE	0.908	0.679	0.907	0.69	0.912	0.66	0.761322202201279	0.75642557548904	0.717133753428296
EE	0.535	0.673	0.512	0.649	0.543	0.673	0.45447233167458	1.45339875011746e-06	0.442057965897871
EE	0.485	0.141	0.494	0.174	0.487	0.148	0.776704422908107	0.108459033557221	0.654514738745044
EE	0.774	0.556	0.692	0.48	0.747	0.545	0.904981757060788	0.850166834069514	0.960046332884142
EE	0.465	0.197	0.38	0.21	0.421	0.217	0.901316716376156	0.945792666905577	0.916688383993873
EE	0.884	0.922	0.912	0.937	0.908	0.933	0.478186651494051	2.10482083698335e-06	0.88866836953555
EE	0.344	0.369	0.371	0.369	0.371	0.315	0.500437294149199	0.0703200884855069	0.356944198015363
EE	0.457	0.571	0.416	0.533	0.445	0.57	0.420358585749442	0.159249123282093	0.403857855900284
EE	0.815	0.876	0.843	0.892	0.845	0.877	0.373131148792854	0.00571101863531972	0.590578758558986
varDE	0.725	0.082	0.687	0.105	0.687	0.087	0.0651009893427961	2.65472429001748e-07	0.00403712615813989
varDE	0.001	0.02	0.002	0.01	0.001	0.017	0.793367144141056	4.81845600650155e-08	0.000507188038587322
EE	0.555	0.725	0.529	0.752	0.499	0.673	0.150217790473074	8.09383819412683e-26	0.641382246787573
EE	0.781	0.916	0.81	0.91	0.78	0.931	0.905776490260486	0.734835555834845	0.602684937819085
EE	0.59	0.35	0.619	0.416	0.589	0.369	0.533781257301723	0.0903372189937812	0.542035087101993
EE	0.612	0.38	0.532	0.335	0.538	0.338	0.897879351010797	0.647888579413148	0.725120719744675
EE	0.701	0.585	0.664	0.555	0.728	0.559	0.402668860663198	0.000220369689432644	0.563705927080191
EE	0.26	0.651	0.23	0.661	0.253	0.695	0.462071157452091	0.0657909240932057	0.385755486712192
EE	0.167	0.083	0.168	0.088	0.197	0.099	0.439752831510943	0.000126662048147247	0.358629688571548
EE	0.691	0.721	0.692	0.775	0.734	0.725	0.676644927615813	0.216557358552474	0.731467697458682
varDE	0.252	0.255	0.223	0.285	0.166	0.205	0.561362444934125	7.65892135712777e-06	0.262561532636181
varDE	0.004	0.003	0.002	0.002	0.009	0.008	0.580519188406981	1.47218588954953e-11	0.000534968987494657
EE	0.652	0.539	0.662	0.568	0.672	0.57	0.428680979635535	0.0102846620436477	0.665590865759665
EE	0.675	0.605	0.637	0.698	0.706	0.533	0.577838952232185	0.159064431838193	0.621012011134393
EE	0.005	0.01	0.004	0.014	0.004	0.007	0.0201226727679243	8.16277741955435e-10	0.0302535152745234
varDE	0.581	0.759	0.59	0.799	0.581	0.762	0.104413398108774	3.65785171164716e-13	0.000336951948912281
EE	0.328	0.499	0.369	0.523	0.332	0.492	0.0858238927572862	0.00236249953488041	0.179348259367058
varDE	0.057	0.037	0.051	0.044	0.074	0.056	0.254563459840933	1.58604820855985e-13	2.7617973891464e-06
EE	0.331	0.138	0.261	0.205	0.261	0.191	0.911201908840681	0.999357666763237	0.869871943476945
meanDE	0.01	0.114	0.004	0.114	0.018	0.116	0.000422358444542331	1.38351900783046e-06	0.382531839694575
EE	0.275	0.353	0.275	0.387	0.294	0.366	0.975134726890763	0.85042494483765	0.855366073918687
EE	0.47	0.6	0.44	0.574	0.46	0.616	0.798563823928665	0.612917510104857	0.850696900837282
EE	0.209	0.781	0.198	0.813	0.197	0.809	0.668063500312217	0.242267653730917	0.722128595946172
EE	0.982	0.941	0.988	0.96	0.985	0.945	0.533414085838807	0.0844517859956202	0.371342936228411
EE	0.78	0.606	0.774	0.581	0.763	0.592	0.999186393659755	0.141059808819709	0.779249052489696
meanDE	0.607	0.241	0.62	0.211	0.566	0.209	0.0507882756016806	3.6277118797944e-06	0.24404917218094
meanDE	0.575	0.718	0.484	0.628	0.489	0.697	0.356670491292649	0.000937066353715568	0.284778135041281
EE	0.35	0.637	0.362	0.641	0.311	0.637	0.15286616103452	3.22194473786947e-05	0.432019634977356
EE	0.402	0.01	0.322	0.006	0.349	0.016	0.974314939433926	0.832765320265832	0.952050684007602
EE	0.644	0.61	0.643	0.65	0.635	0.62	0.666196375669168	0.226140850265177	0.818713898160665
meanDE	0.627	0.817	0.593	0.806	0.64	0.828	0.666113201899974	0.499485864303	0.86600874304883
EE	0.067	0.266	0.018	0.243	0.042	0.256	0.00487108333980509	2.21193974264269e-12	0.0153237936354936
EE	0.325	0.216	0.339	0.249	0.376	0.291	0.440053143218796	0.00236954259043336	0.589741548601337
EE	0.055	0.168	0.037	0.174	0.048	0.19	0.0486251139749099	0.00640219844850284	0.114526371276498
EE	0.176	0.741	0.216	0.775	0.192	0.744	0.301426057601621	0.0396914583593007	0.221173806100952
EE	0.605	0.518	0.588	0.465	0.565	0.488	0.190465576087852	0.00263644670684021	0.209427041113909
EE	0.396	0.443	0.352	0.464	0.346	0.437	0.229449816957056	0.0430122569814735	0.0530573086422866
EE	0.433	0.377	0.384	0.312	0.389	0.347	0.938233549668817	0.958194377664214	0.929177857302758
EE	0.499	0.314	0.553	0.339	0.533	0.292	0.844860080735811	0.875065260368522	0.934074227733177
varDE	0.154	0.02	0.152	0.01	0.15	0.007	0.883712402837369	2.68060566529394e-14	0.000587952869552218
EE	0.876	0.649	0.886	0.69	0.891	0.602	0.271434541832852	0.0730137224919651	0.369451061493726
EE	0.552	0.926	0.574	0.923	0.536	0.906	0.961482404846774	0.145596720318946	0.804562968148983
EE	0.519	0.858	0.478	0.844	0.492	0.836	0.386474638815192	0.184348099712901	0.476027638985386
EE	0.704	0.524	0.792	0.488	0.811	0.513	0.181551464568558	0.0147174343256855	0.148981202948476
EE	0.134	0.635	0.125	0.607	0.142	0.637	0.265559016597031	0.0161383313064986	0.683134316231069
EE	0.02	0.024	0.014	0.022	0.018	0.038	0.0606825280763429	5.71501576182679e-07	0.0576795915858622
varDE	0.153	0.287	0.158	0.317	0.174	0.341	0.902021663290225	2.87022411909005e-06	0.291944604149146
EE	0.744	0.434	0.755	0.473	0.74	0.463	0.842591790962226	0.580475529233425	0.935830812259126
varDE	0.016	0.009	0.009	0.012	0.007	0.016	0.849934479326345	2.02026000947603e-07	0.0425631203060507
EE	0.569	0.556	0.617	0.588	0.568	0.608	0.947124919589813	0.253352886885554	0.909881479370426
meanDE	0.693	0.008	0.628	0.005	0.691	0.009	0.067291591452931	0.00240713253214023	0.0221042402812585
varDE	0.503	0.413	0.526	0.394	0.486	0.377	0.617381320233307	2.69319404319887e-06	0.0321303280885162
varDE	0.009	0.01	0.015	0.017	0.024	0.028	0.00223140857273129	7.59865914120937e-51	6.37949325082805e-05
varDE	0.05	0.022	0.048	0.026	0.038	0.019	0.212477310092697	0.00531134462712104	0.0482458406119739
EE	0.486	0.673	0.491	0.684	0.492	0.708	0.62818271853471	0.167840620635749	0.9172356199588
EE	0.269	0.43	0.364	0.501	0.288	0.416	0.32165559426831	0.000162716709099314	0.324012520637624
EE	0.808	0.719	0.795	0.733	0.789	0.734	0.631939065603914	0.0167497577659464	0.899332623161592
EE	0.328	0.367	0.327	0.362	0.321	0.342	0.717978645214725	0.55221187900261	0.735073681623096
EE	0.539	0.511	0.47	0.466	0.566	0.551	0.565631331995947	0.00153083060488948	0.541762008225729
EE	0.762	0.511	0.749	0.473	0.666	0.411	0.155763881164494	1.29224144154809e-09	0.285363491488853
EE	0.48	0.793	0.44	0.787	0.49	0.817	0.277266328658092	7.99218818745776e-05	0.250485602093915
EE	0.809	0.755	0.797	0.789	0.775	0.759	0.77695267046739	0.235192106666633	0.7494122161339
EE	0.466	0.768	0.465	0.767	0.447	0.762	0.139300881539794	0.0126253590415193	0.0737140760364156
EE	0.237	0.495	0.232	0.461	0.261	0.512	0.410353395368852	0.00806663760632665	0.625079721593386
EE	0.321	0.239	0.383	0.247	0.375	0.289	0.798003166301147	0.802386998956941	0.923502282673889
EE	0.995	0.937	0.991	0.959	0.998	0.948	0.857306150846688	0.471076600173635	0.820404404055223
EE	0.404	0.264	0.35	0.216	0.405	0.244	0.019295625156409	1.25409826096688e-17	0.0750324249794556
EE	0.262	0.563	0.22	0.551	0.259	0.596	0.278850719540857	0.00103866904148966	0.262645236224944
EE	0.503	0.817	0.505	0.82	0.533	0.797	0.637495906458939	0.375709976049316	0.809650440860064
EE	0.576	0.616	0.557	0.582	0.567	0.595	0.556150287592683	0.0279076328428776	0.739657379680391
meanDE	0.72	0.804	0.744	0.77	0.731	0.818	0.711421755815328	0.24257817309258	0.912222870879232
EE	0.034	0.02	0.027	0.017	0.048	0.031	0.0637488110055066	4.94092508841886e-21	0.0662092843047682
EE	0.286	0.375	0.235	0.349	0.208	0.284	0.112723992116227	1.02324208054791e-08	0.0182065957840133
EE	0.764	0.493	0.795	0.526	0.789	0.558	0.520951963936186	0.162063687000491	0.487102358837169
EE	0.101	0.532	0.093	0.573	0.13	0.591	0.0782133692768422	0.0044848353378159	0.162463164178077
meanDE	0.896	0.338	0.871	0.345	0.902	0.339	0.0486959541607122	3.48136128544328e-07	0.105922700688557
EE	0.944	0.573	0.979	0.53	0.947	0.491	0.410142062049474	0.00948288820583443	0.50311243816288
EE	0.617	0.551	0.604	0.48	0.57	0.468	0.165043064770818	2.49192057544922e-08	0.313411368705716
EE	0.152	0.234	0.155	0.237	0.17	0.251	0.173423875614274	0.000923992560882465	0.103659688213738
EE	0.761	0.965	0.737	0.929	0.739	0.947	0.937858740521281	0.360891054806521	0.902587656053696
EE	0.614	0.418	0.538	0.366	0.616	0.409	0.983497039336583	0.344179034495094	0.362042937350005
meanDE	0.665	0.514	0.654	0.419	0.646	0.475	0.722282683597611	0.0292321510379555	0.531798404542372
EE	0.772	0.614	0.827	0.626	0.739	0.597	0.785748360874078	0.73461058780153	0.750208796236822
EE	0.12	0.131	0.037	0.052	0.044	0.054	0.043045555779448	2.01198834909632e-66	0.00497379221118666
EE	0.956	0.878	0.989	0.868	0.962	0.887	0.499830136721663	0.272569652362772	0.431853925884632
varDE	0.155	0.343	0.177	0.347	0.177	0.357	0.749635422151901	1.78680406210366e-08	0.21081006423728
EE	0.995	0.864	0.995	0.901	0.989	0.854	0.965373776871276	0.573780941066396	0.982868937312297
varDE	0.235	0.191	0.24	0.167	0.294	0.198	0.804458594342515	1.13534072755988e-10	0.194896263748523
EE	0.609	0.951	0.633	0.971	0.677	0.966	0.129086734572435	1.61307879477785e-19	0.607788396635069
EE	0.002	0.007	0.002	0.003	0.005	0.004	0.0619131132745639	0.0272475075456608	0.377213214686668
EE	0.88	0.821	0.852	0.778	0.884	0.768	0.325031431040379	0.0908953383351787	0.308910411089183
EE	0.938	0.861	0.95	0.844	0.961	0.832	0.850779934237159	0.283485386657156	0.803173320141863
EE	0.453	0.424	0.414	0.426	0.421	0.46	0.305773779908768	6.84067948612161e-07	0.408003082422538
meanDE	0.162	0.329	0.154	0.391	0.155	0.368	0.00494153533941157	5.34466527248872e-14	0.000927420712099462
EE	0.205	0.314	0.237	0.366	0.22	0.333	0.35024824433826	1.54177172603629e-07	0.342885795311604
EE	0.754	0.134	0.755	0.127	0.66	0.099	0.79179768912721	0.326629948199446	1
EE	0.97	0.855	0.954	0.843	0.96	0.849	0.442420306175135	0.00148976415262591	0.804370987813792
EE	0.115	0.376	0.122	0.403	0.126	0.379	0.790700123360701	0.830057871455163	0.710195028494369
meanDE	0.133	0.119	0.121	0.102	0.122	0.095	0.165282478867783	8.62903657168305e-11	0.226088845333437
EE	0.534	0.432	0.549	0.392	0.524	0.446	0.185647713766615	0.000524084115994933	0.150127539492103
EE	0.6	0.585	0.641	0.607	0.609	0.598	0.738908062490329	0.611738888544432	0.838292617134531
EE	0.049	0.107	0.058	0.116	0.047	0.125	0.472544460627895	0.0303124886593689	0.131631348967791
EE	0.524	0.92	0.52	0.897	0.555	0.856	0.400722719234864	4.70459903785683e-05	0.790436893514849
meanDE	0.149	0.236	0.164	0.241	0.166	0.241	0.12594381336486	2.61739776099802e-14	0.080524676637194
EE	NA	0.317	NA	0.324	NA	0.358	0.369119334261187	0.00745202292144804	0.766893216873519
EE	0.273	0.232	0.27	0.224	0.296	0.228	0.0447329865947585	0.000714884681491365	0.0750367764016363
meanDE	0.392	0.417	0.412	0.42	0.428	0.443	0.238020942411319	5.59987255724743e-08	0.66823156826537
meanDE	0.002	0.008	0.002	0.002	0.002	0.007	0.00187923095737016	1.06259830366201e-15	0.000975467946538307
EE	0.577	0.378	0.523	0.372	0.537	0.424	0.538137179091394	0.0197983326947649	0.417079290270829
EE	0.359	0.202	0.358	0.158	0.275	0.151	0.185945015886596	0.00938698883084545	0.198801720056443
EE	0.113	0.084	0.128	0.073	0.131	0.062	0.132001481916148	1.62910396387908e-08	0.144948915638807
EE	0.837	0.795	0.859	0.81	0.839	0.772	0.655705098190838	0.48532815216548	0.981833232457629
EE	0.709	0.033	0.693	0.02	0.675	0.022	0.189513173813797	0.109443051886607	0.174728368161667
EE	0.564	0.794	0.571	0.76	0.544	0.802	0.992156907767789	0.875771039431357	0.914752563105423
EE	0.972	0.918	0.978	0.92	0.974	0.904	0.925367596864344	0.764110022157012	0.911071727933686
